accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
RANGE_INTERPOLATED,"43 Smart Rd, Modbury SA 5092, Australia",Eic0MyBTbWFydCBSZCwgTW9kYnVyeSBTQSA1MDkyLCBBdXN0cmFsaWEiGhIYChQKEgkZgrDf67SwahExxyRJVDYDExAr,43E Smart Rd,-34.8330049,138.6953845,1,5092,OK,street_address
RANGE_INTERPOLATED,"46 Smart Rd, Modbury SA 5092, Australia",Eic0NiBTbWFydCBSZCwgTW9kYnVyeSBTQSA1MDkyLCBBdXN0cmFsaWEiGhIYChQKEgkZgrDf67SwahExxyRJVDYDExAu,46 Smart Rd,-34.8330049,138.6953845,1,5092,OK,street_address
RANGE_INTERPOLATED,"43 Smart Rd, Modbury SA 5092, Australia",Eic0MyBTbWFydCBSZCwgTW9kYnVyeSBTQSA1MDkyLCBBdXN0cmFsaWEiGhIYChQKEgkZgrDf67SwahExxyRJVDYDExAr,43C Smart Rd,-34.8330049,138.6953845,1,5092,OK,street_address
ROOFTOP,"57 Hancock Rd, Vista SA 5091, Australia",ChIJ2ehBxExLt2oRsATbrnu3bbE,57A Hancock Rd,-34.8325856,138.7200025,2,5091,OK,street_address
ROOFTOP,"54 Hancock Rd, St Agnes SA 5097, Australia",ChIJkYdCtExLt2oRBLPU8KysPoQ,54 Hancock Rd,-34.8329028,138.7193468,1,5097,OK,street_address
GEOMETRIC_CENTER,"Zone C Tea Tree Plaza Interchange - West side, Modbury SA 5092, Australia",ChIJqzTE8Ou0sGoRk0Vg4PGML5E,Zone C Tea Tree Plaza Intercha,-34.8320767,138.694413,1,5092,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"49 Hancock Ave, Campbelltown SA 5074, Australia",ChIJrQpQU2_KsGoR3tzdtn57eYA,49 Hancock Rd,-34.8862767,138.6686209,2,5074,OK,street_address
ROOFTOP,"58 Hancock Rd, St Agnes SA 5097, Australia",ChIJeRlUykxLt2oRPw77w_Uzb8U,58 Hancock Rd,-34.8325498,138.7193094,1,5097,OK,street_address
RANGE_INTERPOLATED,"43 Smart Rd, Modbury SA 5092, Australia",Eic0MyBTbWFydCBSZCwgTW9kYnVyeSBTQSA1MDkyLCBBdXN0cmFsaWEiGhIYChQKEgkZgrDf67SwahExxyRJVDYDExAr,43B Smart Rd,-34.8330049,138.6953845,1,5092,OK,street_address
ROOFTOP,"51 Hancock Rd, Vista SA 5091, Australia",ChIJoT1IuUxLt2oR77ScPXTDVcU,51 Hancock Rd,-34.8331796,138.7200639,1,5091,OK,premise
RANGE_INTERPOLATED,"43 Smart Rd, Modbury SA 5092, Australia",Eic0MyBTbWFydCBSZCwgTW9kYnVyeSBTQSA1MDkyLCBBdXN0cmFsaWEiGhIYChQKEgkZgrDf67SwahExxyRJVDYDExAr,43D Smart Rd,-34.8330049,138.6953845,1,5092,OK,street_address
GEOMETRIC_CENTER,"Zone B Golden Grove Interchange, Golden Grove SA 5125, Australia",ChIJQaWzUxOzsGoRSVWtJXgKZZQ,Zone B Golden Grove Village In,-34.790917,138.693592,1,5125,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"62 The Grove Way, Salisbury Heights SA 5109, Australia",ChIJWQ7jpKuzsGoRk3H5IeYuwJs,62A The Grove Wy,-34.7681348,138.6756664,1,5109,OK,street_address
ROOFTOP,"58 John St, Payneham SA 5070, Australia",ChIJZcaQytLLsGoRfN-NLW7c3Zg,58 John Rd,-34.9002274,138.6472561,1,5070,OK,street_address
RANGE_INTERPOLATED,"55 Golden Grove Rd, Modbury North SA 5092, Australia",EjQ1NSBHb2xkZW4gR3JvdmUgUmQsIE1vZGJ1cnkgTm9ydGggU0EgNTA5MiwgQXVzdHJhbGlhIhoSGAoUChIJN2syPZe0sGoR238OealHCSUQNw,55 Golden Grove Rd,-34.82088350000001,138.6952361,1,5092,OK,street_address
RANGE_INTERPOLATED,"61 Bicentennial Dr, Golden Grove SA 5125, Australia",EjM2MSBCaWNlbnRlbm5pYWwgRHIsIEdvbGRlbiBHcm92ZSBTQSA1MTI1LCBBdXN0cmFsaWEiGhIYChQKEglrP4sYO7OwahFewOJgA-kVFBA9,61 Bicentenial Dr,-34.7881881,138.7062401,1,5125,OK,street_address
RANGE_INTERPOLATED,"60 Bicentennial Dr, Golden Grove SA 5125, Australia",EjM2MCBCaWNlbnRlbm5pYWwgRHIsIEdvbGRlbiBHcm92ZSBTQSA1MTI1LCBBdXN0cmFsaWEiGhIYChQKEglrP4sYO7OwahFewOJgA-kVFBA8,60A Bicentenial Dr,-34.7881881,138.7062401,1,5125,OK,street_address
RANGE_INTERPOLATED,"54 Golden Grove Rd, Modbury North SA 5092, Australia",EjQ1NCBHb2xkZW4gR3JvdmUgUmQsIE1vZGJ1cnkgTm9ydGggU0EgNTA5MiwgQXVzdHJhbGlhIhoSGAoUChIJN2syPZe0sGoR238OealHCSUQNg,54 Golden Grove Rd,-34.82088350000001,138.6952361,1,5092,OK,street_address
GEOMETRIC_CENTER,"Marie Clark Dr, Golden Grove SA 5125, Australia",ChIJ10SPtD-zsGoRHF08RL41F20,62 Marie Clark Drv,-34.7914012,138.7001871,1,5125,OK,route
RANGE_INTERPOLATED,"59 Bicentennial Dr, Golden Grove SA 5125, Australia",EjM1OSBCaWNlbnRlbm5pYWwgRHIsIEdvbGRlbiBHcm92ZSBTQSA1MTI1LCBBdXN0cmFsaWEiGhIYChQKEglrP4sYO7OwahFewOJgA-kVFBA7,59 Bicentenial Dr,-34.7881881,138.7062401,1,5125,OK,street_address
RANGE_INTERPOLATED,"56 Golden Grove Rd, Modbury North SA 5092, Australia",EjQ1NiBHb2xkZW4gR3JvdmUgUmQsIE1vZGJ1cnkgTm9ydGggU0EgNTA5MiwgQXVzdHJhbGlhIhoSGAoUChIJN2syPZe0sGoR238OealHCSUQOA,56 Golden Grove Rd,-34.82088350000001,138.6952361,1,5092,OK,street_address
GEOMETRIC_CENTER,"Stop 57 John Rd - South side, Golden Grove SA 5125, Australia",ChIJaZigmSuzsGoRTE0p-zEhSog,57 John Rd,-34.78564100000001,138.716178,1,5125,OK,"bus_station,establishment,point_of_interest,transit_station"
GEOMETRIC_CENTER,"Marie Clark Dr, Golden Grove SA 5125, Australia",ChIJ10SPtD-zsGoRHF08RL41F20,61A Marie Clark Drv,-34.7914012,138.7001871,1,5125,OK,route
RANGE_INTERPOLATED,"59 Bicentennial Dr, Golden Grove SA 5125, Australia",EjM1OSBCaWNlbnRlbm5pYWwgRHIsIEdvbGRlbiBHcm92ZSBTQSA1MTI1LCBBdXN0cmFsaWEiGhIYChQKEglrP4sYO7OwahFewOJgA-kVFBA7,59A Bicentenial Dr,-34.7881881,138.7062401,1,5125,OK,street_address
RANGE_INTERPOLATED,"60 Bicentennial Dr, Golden Grove SA 5125, Australia",EjM2MCBCaWNlbnRlbm5pYWwgRHIsIEdvbGRlbiBHcm92ZSBTQSA1MTI1LCBBdXN0cmFsaWEiGhIYChQKEglrP4sYO7OwahFewOJgA-kVFBA8,60 Bicentenial Dr,-34.7881881,138.7062401,1,5125,OK,street_address
GEOMETRIC_CENTER,"Yatala Vale Rd, South Australia 5126, Australia",ChIJe6GdfM5Mt2oRsswqjdS7cIk,60 Yatala Vale Rd,-34.7945019,138.7246868,1,5126,OK,route
RANGE_INTERPOLATED,"61 The Grove Way, Salisbury Heights SA 5109, Australia",EjY2MSBUaGUgR3JvdmUgV2F5LCBTYWxpc2J1cnkgSGVpZ2h0cyBTQSA1MTA5LCBBdXN0cmFsaWEiGhIYChQKEgmz9xa8q7OwahG9Oy9h5fmTSRA9,61 The Grove Wy,-34.7683786,138.6754227,1,5109,OK,street_address
RANGE_INTERPOLATED,"61 The Grove Way, Salisbury Heights SA 5109, Australia",EjY2MSBUaGUgR3JvdmUgV2F5LCBTYWxpc2J1cnkgSGVpZ2h0cyBTQSA1MTA5LCBBdXN0cmFsaWEiGhIYChQKEgmz9xa8q7OwahG9Oy9h5fmTSRA9,61A The Grove Wy,-34.7683786,138.6754227,1,5109,OK,street_address
GEOMETRIC_CENTER,"Zone D Golden Grove Interchange, Golden Grove SA 5125, Australia",ChIJoU0oUhOzsGoRQRywbW2lMqA,Zone D Golden Grove Village In,-34.79081,138.69355,1,5125,OK,"bus_station,establishment,point_of_interest,transit_station"
RANGE_INTERPOLATED,"53 Golden Grove Rd, Modbury North SA 5092, Australia",EjQ1MyBHb2xkZW4gR3JvdmUgUmQsIE1vZGJ1cnkgTm9ydGggU0EgNTA5MiwgQXVzdHJhbGlhIhoSGAoUChIJN2syPZe0sGoR238OealHCSUQNQ,53 Golden Grove Rd,-34.82088350000001,138.6952361,1,5092,OK,street_address
GEOMETRIC_CENTER,"Stop F3 Grenfell St - North side, Adelaide SA 5000, Australia",ChIJoTOj9tbOsGoRFtA2xCEIH4s,F3 Grenfell St,-34.924204,138.6015563,1,5000,OK,"bus_station,establishment,point_of_interest,transit_station"
GEOMETRIC_CENTER,"Yatala Vale Rd, South Australia 5126, Australia",ChIJe6GdfM5Mt2oRsswqjdS7cIk,65 Yatala Vale Rd,-34.7945019,138.7246868,1,5126,OK,route
ROOFTOP,"46 North East Road, Walkerville SA 5081, Australia",ChIJQ1bG1AvJsGoRzTpf-EZ_tO0,46 North East Rd,-34.8890265,138.6140473,1,5081,OK,premise
RANGE_INTERPOLATED,"48 North East Road, Walkerville SA 5081, Australia",EjI0OCBOb3J0aCBFYXN0IFJvYWQsIFdhbGtlcnZpbGxlIFNBIDUwODEsIEF1c3RyYWxpYSIaEhgKFAoSCS-WoSsKybBqEQeqox1xMOeAEDA,48 North East Rd,-34.8889184,138.6139439,1,5081,OK,street_address
RANGE_INTERPOLATED,"49 North East Road, Walkerville SA 5081, Australia",EjI0OSBOb3J0aCBFYXN0IFJvYWQsIFdhbGtlcnZpbGxlIFNBIDUwODEsIEF1c3RyYWxpYSIaEhgKFAoSCS-WoSsKybBqEQeqox1xMOeAEDE,49 North East Rd,-34.8889147,138.6139487,1,5081,OK,street_address
RANGE_INTERPOLATED,"57 Cottenham Rd, Banksia Park SA 5091, Australia",EjA1NyBDb3R0ZW5oYW0gUmQsIEJhbmtzaWEgUGFyayBTQSA1MDkxLCBBdXN0cmFsaWEiGhIYChQKEgmxqV8suEy3ahHBTQNJVDYDExA5,57 Cottenham Rd,-34.8081998,138.7296715,1,5091,OK,street_address
ROOFTOP,"59 Haines Rd, Banksia Park SA 5091, Australia",ChIJKfIcuLpMt2oRQVviz4oWkPA,59 Haines Rd,-34.8148255,138.7303981,2,5091,OK,premise
RANGE_INTERPOLATED,"54 Elizabeth St, Old Noarlunga SA 5168, Australia",EjE1NCBFbGl6YWJldGggU3QsIE9sZCBOb2FybHVuZ2EgU0EgNTE2OCwgQXVzdHJhbGlhIhoSGAoUChIJi6B0NBMksWoROwRpcpuxRN4QNg,54 Elizabeth St,-35.1838728,138.4916842,3,5168,OK,street_address
RANGE_INTERPOLATED,"52 North East Road, Walkerville SA 5081, Australia",EjI1MiBOb3J0aCBFYXN0IFJvYWQsIFdhbGtlcnZpbGxlIFNBIDUwODEsIEF1c3RyYWxpYSIaEhgKFAoSCS-WoSsKybBqEQeqox1xMOeAEDQ,52 North East Rd,-34.8889038,138.6139632,1,5081,OK,street_address
GEOMETRIC_CENTER,"Yatala Vale Rd, South Australia 5126, Australia",ChIJe6GdfM5Mt2oRsswqjdS7cIk,67 Yatala Vale Rd,-34.7945019,138.7246868,1,5126,OK,route
RANGE_INTERPOLATED,"51 North East Road, Walkerville SA 5081, Australia",EjI1MSBOb3J0aCBFYXN0IFJvYWQsIFdhbGtlcnZpbGxlIFNBIDUwODEsIEF1c3RyYWxpYSIaEhgKFAoSCS-WoSsKybBqEQeqox1xMOeAEDM,51 North East Rd,-34.8889075,138.6139584,1,5081,OK,street_address
ROOFTOP,"56 Elizabeth St, Norwood SA 5067, Australia",ChIJqWRWOlLJsGoR9Njcs83rhWA,56 Elizabeth St,-34.9263201,138.6306093,1,5067,OK,street_address
ROOFTOP,"50 North East Road, Walkerville SA 5081, Australia",ChIJ9U_fLArJsGoRkawQYsjpdYo,50 North East Rd,-34.8892581,138.6144205,1,5081,OK,street_address
ROOFTOP,"55 Elizabeth St, Woodside SA 5244, Australia",ChIJQclnu_xHt2oRAmjs-sJRasA,55 Elizabeth St,-34.9533092,138.8844123,2,5244,OK,street_address
ROOFTOP,"44 North East Road, Walkerville SA 5081, Australia",ChIJ68FC1gvJsGoRQK0th-wzPj8,44 North East Rd,-34.8892937,138.6139448,1,5081,OK,street_address
ROOFTOP,"53 Elizabeth St, Norwood SA 5067, Australia",ChIJN6ENFFLJsGoRIVMes9HSzf8,53 Elizabeth St,-34.9261976,138.629837,1,5067,OK,street_address
RANGE_INTERPOLATED,"62 Katarama Rd, Fairview Park SA 5126, Australia",EjA2MiBLYXRhcmFtYSBSZCwgRmFpcnZpZXcgUGFyayBTQSA1MTI2LCBBdXN0cmFsaWEiGhIYChQKEgllzeDL3Ey3ahEwCQNJVDYDExA-,62 Katarama Rd,-34.7987458,138.735909,1,5126,OK,street_address
ROOFTOP,"58 Haines Rd, Banksia Park SA 5091, Australia",ChIJnyIl0rpMt2oRCbgjGmtcCzg,58 Haines Rd,-34.8155166,138.731163,1,5091,OK,premise
GEOMETRIC_CENTER,"Yatala Vale Rd, South Australia 5126, Australia",ChIJe6GdfM5Mt2oRsswqjdS7cIk,66 Yatala Vale Rd,-34.7945019,138.7246868,1,5126,OK,route
ROOFTOP,"45 North East Road, Collinswood SA 5081, Australia",ChIJiV10QAnJsGoRdPGudZvmM8c,45 North East Rd,-34.8896089,138.6125991,1,5081,OK,premise
RANGE_INTERPOLATED,"63 Katarama Rd, Fairview Park SA 5126, Australia",EjA2MyBLYXRhcmFtYSBSZCwgRmFpcnZpZXcgUGFyayBTQSA1MTI2LCBBdXN0cmFsaWEiGhIYChQKEgllzeDL3Ey3ahExCQNJVDYDExA_,63 Katarama Rd,-34.799143,138.7359093,1,5126,OK,street_address
RANGE_INTERPOLATED,"47 North East Road, Walkerville SA 5081, Australia",EjI0NyBOb3J0aCBFYXN0IFJvYWQsIFdhbGtlcnZpbGxlIFNBIDUwODEsIEF1c3RyYWxpYSIaEhgKFAoSCS-WoSsKybBqEQeqox1xMOeAEC8,47 North East Rd,-34.888922,138.6139391,1,5081,OK,street_address
ROOFTOP,"45 North East Road, Collinswood SA 5081, Australia",ChIJiV10QAnJsGoRdPGudZvmM8c,45A North East Rd,-34.8896089,138.6125991,1,5081,OK,premise
GEOMETRIC_CENTER,"Yatala Vale Rd, South Australia 5126, Australia",ChIJe6GdfM5Mt2oRsswqjdS7cIk,68 Yatala Vale Rd,-34.7945019,138.7246868,1,5126,OK,route
RANGE_INTERPOLATED,"60 Hamilton Rd, Fairview Park SA 5126, Australia",EjA2MCBIYW1pbHRvbiBSZCwgRmFpcnZpZXcgUGFyayBTQSA1MTI2LCBBdXN0cmFsaWEiGhIYChQKEgllqiCMxUy3ahEQOzJJVDYDExA8,60 Hamilton Rd,-34.7999413,138.7295399,1,5126,OK,street_address
ROOFTOP,"61 Hamilton Rd, Fairview Park SA 5126, Australia",ChIJb7EDkMVMt2oRoVs1MF9rM2E,61 Hamilton Rd,-34.7997569,138.7297306,1,5126,OK,street_address
RANGE_INTERPOLATED,"63 Katarama Rd, Fairview Park SA 5126, Australia",EjA2MyBLYXRhcmFtYSBSZCwgRmFpcnZpZXcgUGFyayBTQSA1MTI2LCBBdXN0cmFsaWEiGhIYChQKEgllzeDL3Ey3ahExCQNJVDYDExA_,63A Katarama Rd,-34.799143,138.7359093,1,5126,OK,street_address
GEOMETRIC_CENTER,"Yatala Vale Rd, South Australia 5126, Australia",ChIJe6GdfM5Mt2oRsswqjdS7cIk,64 Yatala Vale Rd,-34.7945019,138.7246868,1,5126,OK,route
GEOMETRIC_CENTER,"Stop 63B Yatala Vale Rd - South side, Fairview Park SA 5126, Australia",ChIJzZY_89xMt2oR5gYWLVXEcVE,63B Yatala Vale Rd,-34.79725,138.73553,2,5126,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"53 Cronulla Dr, Redwood Park SA 5097, Australia",ChIJGZT1yU2zsGoRhHnpRmvLiVQ,53 Cronulla Dr,-34.8072285,138.7153143,1,5097,OK,street_address
RANGE_INTERPOLATED,"62 Illyarrie Ave, Surrey Downs SA 5126, Australia",EjE2MiBJbGx5YXJyaWUgQXZlLCBTdXJyZXkgRG93bnMgU0EgNTEyNiwgQXVzdHJhbGlhIhoSGAoUChIJE7j5sEizsGoR4a1rSVQ2AxMQPg,62 Illyarrie Av,-34.8014797,138.7082275,1,5126,OK,street_address
ROOFTOP,"47 Hazel Grove, Ridgehaven SA 5097, Australia",ChIJEZUeqKW0sGoRJCkxrLFqOzs,47 Hazel Gr,-34.821923,138.7071594,1,5097,OK,street_address
ROOFTOP,"48 Far View Cres, Ridgehaven SA 5097, Australia",ChIJ_1WwZaa0sGoRAI5-W_gDX1w,48 Far View Cr,-34.818854,138.7070958,1,5097,OK,street_address
ROOFTOP,"52 Cronulla Dr, Redwood Park SA 5097, Australia",ChIJGYm8zE2zsGoR3hTN7kmYbAA,52 Cronulla Dr,-34.8068703,138.7150155,1,5097,OK,street_address
ROOFTOP,"49 Penny Ln, Coffin Bay SA 5607, Australia",ChIJWcHsFcg3qmoR1yZwPbAei3s,49 Penny St,-34.6215626,135.4791868,1,5607,OK,premise
ROOFTOP,"50 Riverside Dr, Fulham SA 5024, Australia",ChIJq0nQ2fvEsGoRdb8Gc1ENhY0,50 Riverside Dr,-34.9223628,138.5118802,1,5024,OK,street_address
ROOFTOP,"55 Cronulla Dr, Redwood Park SA 5097, Australia",ChIJDcgOtU2zsGoRRTM24iXLiHs,55 Cronulla Dr,-34.8071261,138.7154801,1,5097,OK,street_address
ROOFTOP,"46 Arthur St, Unley SA 5061, Australia",ChIJgSJGPfzOsGoRH6J8p8DX1ug,46 Arthur St,-34.9501926,138.6025021,2,5061,OK,street_address
ROOFTOP,"51 Riverside Dr, Redwood Park SA 5097, Australia",ChIJSZv1c6e0sGoRPLZ-qKHQzME,51 Riverside Dr,-34.8156019,138.7063205,2,5097,OK,premise
RANGE_INTERPOLATED,"57 Grenfell Rd, Modbury Heights SA 5092, Australia",EjI1NyBHcmVuZmVsbCBSZCwgTW9kYnVyeSBIZWlnaHRzIFNBIDUwOTIsIEF1c3RyYWxpYSIaEhgKFAoSCe2UHEJhs7BqEb79zrpEccnuEDk,57 Grenfell Rd,-34.8066043,138.6949467,1,5092,OK,street_address
RANGE_INTERPOLATED,"56 Grenfell Rd, Modbury Heights SA 5092, Australia",EjI1NiBHcmVuZmVsbCBSZCwgTW9kYnVyeSBIZWlnaHRzIFNBIDUwOTIsIEF1c3RyYWxpYSIaEhgKFAoSCe2UHEJhs7BqEb79zrpEccnuEDg,56 Grenfell Rd,-34.8066043,138.6949467,1,5092,OK,street_address
ROOFTOP,"46 Arthur St, Unley SA 5061, Australia",ChIJgSJGPfzOsGoRH6J8p8DX1ug,46A Arthur St,-34.9501926,138.6025021,1,5061,OK,street_address
RANGE_INTERPOLATED,"60 Illyarrie Ave, Surrey Downs SA 5126, Australia",EjE2MCBJbGx5YXJyaWUgQXZlLCBTdXJyZXkgRG93bnMgU0EgNTEyNiwgQXVzdHJhbGlhIhoSGAoUChIJE7j5sEizsGoR4a1rSVQ2AxMQPA,60 Illyarrie Dr,-34.8021556,138.7081291,1,5126,OK,street_address
ROOFTOP,"54 Cronulla Dr, Redwood Park SA 5097, Australia",ChIJ06hLSEyzsGoRXmJoVJg1SDE,54 Cronulla Dr,-34.8065593,138.7154681,1,5097,OK,street_address
ROOFTOP,"47 Far View Cres, Ridgehaven SA 5097, Australia",ChIJK7skcqa0sGoRfAeMDLmZK3o,47A Far View Cr,-34.8193291,138.7075725,1,5097,OK,street_address
ROOFTOP,"58 Grenfell St, Adelaide SA 5000, Australia",ChIJuTVg8tbOsGoRun-cSU2-4jQ,58 Grenfell Rd,-34.9241576,138.601865,2,5000,OK,street_address
ROOFTOP,"59 Illyarrie Ave, Surrey Downs SA 5126, Australia",ChIJofqA70WzsGoRR9eAkIYo2ZY,59 Illyarrie Av,-34.8023472,138.7083259,1,5126,OK,street_address
ROOFTOP,"61 Illyarrie Ave, Surrey Downs SA 5126, Australia",ChIJ6YTY-kWzsGoRpRrW4N7Za2E,61 Illyarrie Av,-34.8022798,138.7085277,1,5126,OK,street_address
RANGE_INTERPOLATED,"60 Illyarrie Ave, Surrey Downs SA 5126, Australia",EjE2MCBJbGx5YXJyaWUgQXZlLCBTdXJyZXkgRG93bnMgU0EgNTEyNiwgQXVzdHJhbGlhIhoSGAoUChIJE7j5sEizsGoR4a1rSVQ2AxMQPA,60 Illyarrie Av,-34.8021556,138.7081291,1,5126,OK,street_address
ROOFTOP,"47 Arthur St, Pennington SA 5013, Australia",ChIJfznhXEvGsGoROb-Rcljn_cM,47 Arthur St,-34.8546506,138.5342668,2,5013,OK,street_address
ROOFTOP,"55 Grenfell St, Adelaide SA 5000, Australia",ChIJZ2No-tbOsGoR22o2n3fJmJU,55 Grenfell Rd,-34.9245698,138.60178,1,5000,OK,street_address
RANGE_INTERPOLATED,"62 Zealand St, Surrey Downs SA 5126, Australia",Ei42MiBaZWFsYW5kIFN0LCBTdXJyZXkgRG93bnMgU0EgNTEyNiwgQXVzdHJhbGlhIhoSGAoUChIJ38gaZkmzsGoRoCMDSVQ2AxMQPg,62A Zealand St,-34.8025534,138.7132906,1,5126,OK,street_address
ROOFTOP,"46 Hazel Grove, Ridgehaven SA 5097, Australia",ChIJn0HGjaS0sGoRJ87h66bh83A,46 Hazel Gr,-34.8215654,138.7050395,1,5097,OK,street_address
ROOFTOP,"45 Hazel Grove, Ridgehaven SA 5097, Australia",ChIJ30k_B6W0sGoRcxG9FhE7gG8,45 Hazel Gr,-34.821863,138.7069893,1,5097,OK,street_address
RANGE_INTERPOLATED,"58 Grenfell Rd, Modbury Heights SA 5092, Australia",EjI1OCBHcmVuZmVsbCBSZCwgTW9kYnVyeSBIZWlnaHRzIFNBIDUwOTIsIEF1c3RyYWxpYSIaEhgKFAoSCe2UHEJhs7BqEb79zrpEccnuEDo,58A Grenfell Rd,-34.8066043,138.6949467,1,5092,OK,street_address
ROOFTOP,"60 Wynn Vale Dr, Gulfview Heights SA 5096, Australia",ChIJhY5V8IizsGoRWXnnOkK-Tek,60 Wynn Vale Dr,-34.795878,138.6672325,1,5096,OK,street_address
RANGE_INTERPOLATED,"47 McIntyre Rd, Salisbury East SA 5109, Australia",EjE0NyBNY0ludHlyZSBSZCwgU2FsaXNidXJ5IEVhc3QgU0EgNTEwOSwgQXVzdHJhbGlhIhoSGAoUChIJzXr6Vwi0sGoRLVKOt9lXRBQQLw,47 Mcintyre Rd,-34.7941344,138.6508807,1,5109,OK,street_address
RANGE_INTERPOLATED,"52 The Golden Way, Wynn Vale SA 5127, Australia",Ei81MiBUaGUgR29sZGVuIFdheSwgV3lubiBWYWxlIFNBIDUxMjcsIEF1c3RyYWxpYSIaEhgKFAoSCbm0uOZ9tLBqETbTDJf0r7LeEDQ,52 The Golden Wy,-34.8071741,138.678971,1,5127,OK,street_address
ROOFTOP,"58 Wynn Vale Dr, Gulfview Heights SA 5096, Australia",ChIJ71Q9-oizsGoRwj_aSqnbnNA,58 Wynn Vale Dr,-34.7958665,138.6670017,1,5096,OK,street_address
GEOMETRIC_CENTER,"Keithcot Farm Dr, Wynn Vale SA 5127, Australia",ChIJuzAJ3IGzsGoRHz_Xrh0a2eY,56 Keithcote Farm Dr,-34.801489,138.6785046,1,5127,OK,route
GEOMETRIC_CENTER,"Stop 54 Hillendale Dr - East side, Wynn Vale SA 5127, Australia",ChIJD8TJRIC0sGoRaEhLi2JoUIA,54 Hillendale Dr,-34.80583,138.68065,1,5127,OK,"bus_station,establishment,point_of_interest,transit_station"
GEOMETRIC_CENTER,"Keithcot Farm Dr, Wynn Vale SA 5127, Australia",ChIJuzAJ3IGzsGoRHz_Xrh0a2eY,57 Keithcote Farm Dr,-34.801489,138.6785046,1,5127,OK,route
GEOMETRIC_CENTER,"Stop 55 Hillendale Dr - East side, Wynn Vale SA 5127, Australia",ChIJPcXIx3-zsGoRsqzaK4526EU,55 Hillendale Dr,-34.80317,138.68082,1,5127,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"50 McIntyre Rd, Salisbury East SA 5109, Australia",ChIJkwg6qQm0sGoRFmxWsysZUH0,50 Mcintyre Rd,-34.794301,138.6518341,1,5109,OK,street_address
RANGE_INTERPOLATED,"53 The Golden Way, Wynn Vale SA 5127, Australia",Ei81MyBUaGUgR29sZGVuIFdheSwgV3lubiBWYWxlIFNBIDUxMjcsIEF1c3RyYWxpYSIaEhgKFAoSCbm0uOZ9tLBqETbTDJf0r7LeEDU,53 The Golden Wy,-34.8071741,138.678971,1,5127,OK,street_address
ROOFTOP,"51 McIntyre Rd, Para Hills West SA 5096, Australia",ChIJfSk66gi0sGoR3y02aWi-vcw,51 Mcintyre Rd,-34.7950165,138.6504212,1,5096,OK,street_address
RANGE_INTERPOLATED,"45 McIntyre Rd, Salisbury East SA 5109, Australia",EjE0NSBNY0ludHlyZSBSZCwgU2FsaXNidXJ5IEVhc3QgU0EgNTEwOSwgQXVzdHJhbGlhIhoSGAoUChIJzXr6Vwi0sGoRLVKOt9lXRBQQLQ,45 Mcintyre Rd,-34.7941023,138.6508283,1,5109,OK,street_address
RANGE_INTERPOLATED,"59 Wynn Vale Dr, Gulfview Heights SA 5096, Australia",EjQ1OSBXeW5uIFZhbGUgRHIsIEd1bGZ2aWV3IEhlaWdodHMgU0EgNTA5NiwgQXVzdHJhbGlhIhoSGAoUChIJTYcRXYazsGoRLTmSAhWpJFQQOw,59 Wynn Vale Dr,-34.7966452,138.6706675,1,5096,OK,street_address
ROOFTOP,"46 McIntyre Rd, Salisbury East SA 5109, Australia",ChIJKyqjrAm0sGoRFCbuCf0EeTQ,46 Mcintyre Rd,-34.794095,138.6515013,1,5109,OK,street_address
ROOFTOP,"48 McIntyre Rd, Salisbury East SA 5109, Australia",ChIJq__1qwm0sGoRqlg-CyrQhwA,48 Mcintyre Rd,-34.7941966,138.6516749,1,5109,OK,street_address
RANGE_INTERPOLATED,"61 Wynn Vale Dr, Gulfview Heights SA 5096, Australia",EjQ2MSBXeW5uIFZhbGUgRHIsIEd1bGZ2aWV3IEhlaWdodHMgU0EgNTA5NiwgQXVzdHJhbGlhIhoSGAoUChIJTYcRXYazsGoRLTmSAhWpJFQQPQ,61 Wynn Vale Dr,-34.7966452,138.6706675,1,5096,OK,street_address
ROOFTOP,"49 McIntyre Rd, Para Hills West SA 5096, Australia",ChIJeZTo8Ai0sGoROKgywpYNqF0,49 Mcintyre Rd,-34.7944465,138.6506792,1,5096,OK,street_address
RANGE_INTERPOLATED,"62 The Golden Way, Wynn Vale SA 5127, Australia",Ei82MiBUaGUgR29sZGVuIFdheSwgV3lubiBWYWxlIFNBIDUxMjcsIEF1c3RyYWxpYSIaEhgKFAoSCbm0uOZ9tLBqETbTDJf0r7LeED4,62 The Golden Wy,-34.8071741,138.678971,1,5127,OK,street_address
RANGE_INTERPOLATED,"50 Golden Grove Rd, Modbury North SA 5092, Australia",EjQ1MCBHb2xkZW4gR3JvdmUgUmQsIE1vZGJ1cnkgTm9ydGggU0EgNTA5MiwgQXVzdHJhbGlhIhoSGAoUChIJN2syPZe0sGoR238OealHCSUQMg,50 Golden Grove Rd,-34.8210072,138.6951912,1,5092,OK,street_address
